order_id,restaurant_name,location,order_time,delivery_time,delivery_duration_min,pizza_size,pizza_type,toppings_count,distance_km,traffic_level,payment_method,is_peak_hour,is_weekend,delivery_efficiency_min_per_km,topping_density,order_month,payment_category,estimated_duration_min,delay_min,is_delayed,pizza_complexity,traffic_impact,order_hour,restaurant_avg_time,order_date,order_year,order_month_num,pizza_size_score,pizza_size_code,pizza_size_label,order_period,order_weekday,order_weekday_name,time_segment,complexity_band,distance_band,split
ORD656,Domino's,"Louisville, KY",2025-07-31 18:45:00,2025-07-31 19:25:00,40,Large,Non-Veg,4,6.0,High,Domino's Cash,True,False,6.666666666666667,0.6666666666666666,July,Offline,14.4,25.6,True,12,3,18,30.25943396226415,2025-07-31,2025,7,3,03,03_Large,2025-07,3,Thursday,Dinner,High,3-6 km,train
ORD659,Little Caesars,"Albuquerque, NM",2025-08-03 19:45:00,2025-08-03 20:25:00,40,XL,Stuffed Crust,5,8.0,High,Card,True,True,5.0,0.625,August,Online,19.2,20.8,True,20,3,19,28.84422110552764,2025-08-03,2025,8,4,04,04_XL,2025-08,6,Sunday,Dinner,Very High,6-8 km,train
ORD661,Domino's,"Fresno, CA",2025-08-05 19:15:00,2025-08-05 19:55:00,40,Large,Veg,4,6.0,High,Cash,True,False,6.666666666666667,0.6666666666666666,August,Offline,14.4,25.6,True,12,3,19,30.25943396226415,2025-08-05,2025,8,3,03,03_Large,2025-08,1,Tuesday,Dinner,High,3-6 km,train
ORD662,Papa John's,"Sacramento, CA",2025-08-06 20:30:00,2025-08-06 21:00:00,30,Medium,Veg,2,3.5,Low,Card,True,False,8.571428571428571,0.5714285714285714,August,Online,8.4,21.6,False,4,1,20,28.18627450980392,2025-08-06,2025,8,2,02,02_Medium,2025-08,2,Wednesday,Dinner,Low,3-6 km,train
ORD665,Marco's Pizza,"Atlanta, GA",2025-08-09 18:15:00,2025-08-09 18:45:00,30,Small,Vegan,1,2.5,Low,Cash,True,True,12.0,0.4,August,Offline,6.0,24.0,False,1,1,18,30.28645833333333,2025-08-09,2025,8,1,01,01_Small,2025-08,5,Saturday,Dinner,Low,0-3 km,train
ORD667,Papa John's,"Raleigh, NC",2025-08-11 20:45:00,2025-08-11 21:15:00,30,Medium,Gluten-Free,3,5.0,Medium,Wallet,True,False,6.0,0.6,August,Online,12.0,18.0,False,6,2,20,28.18627450980392,2025-08-11,2025,8,2,02,02_Medium,2025-08,0,Monday,Dinner,Medium,3-6 km,train
ORD669,Little Caesars,"Virginia Beach, VA",2025-08-13 19:15:00,2025-08-13 19:55:00,40,XL,Cheese Burst,5,7.0,High,Card,True,False,5.714285714285714,0.7142857142857143,August,Online,16.8,23.2,True,20,3,19,28.84422110552764,2025-08-13,2025,8,4,04,04_XL,2025-08,2,Wednesday,Dinner,Very High,6-8 km,train
ORD670,Marco's Pizza,"Oakland, CA",2025-08-14 20:30:00,2025-08-14 21:00:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,August,Online,9.6,20.4,False,6,2,20,30.28645833333333,2025-08-14,2025,8,2,02,02_Medium,2025-08,3,Thursday,Dinner,Medium,3-6 km,train
ORD671,Domino's,"San Jose, CA",2025-08-15 19:00:00,2025-08-15 19:35:00,35,Large,Cheese Burst,4,5.0,Medium,Card,True,False,7.0,0.8,August,Online,12.0,23.0,True,12,2,19,30.25943396226415,2025-08-15,2025,8,3,03,03_Large,2025-08,4,Friday,Dinner,High,3-6 km,train
ORD672,Pizza Hut,"Austin, TX",2025-08-16 18:30:00,2025-08-16 19:10:00,40,Medium,Veg,2,6.0,High,Wallet,True,True,6.666666666666667,0.3333333333333333,August,Online,14.4,25.6,True,4,3,18,29.94845360824742,2025-08-16,2025,8,2,02,02_Medium,2025-08,5,Saturday,Dinner,Low,3-6 km,train
ORD674,Little Caesars,"Fort Worth, TX",2025-08-18 19:15:00,2025-08-18 19:55:00,40,XL,Non-Veg,5,7.0,High,Cash,True,False,5.714285714285714,0.7142857142857143,August,Offline,16.8,23.2,True,20,3,19,28.84422110552764,2025-08-18,2025,8,4,04,04_XL,2025-08,0,Monday,Dinner,Very High,6-8 km,train
ORD678,Papa John's,"San Francisco, CA",2025-08-22 18:15:00,2025-08-22 18:50:00,35,Medium,Gluten-Free,3,5.0,Medium,Card,True,False,7.0,0.6,August,Online,12.0,23.0,True,6,2,18,28.18627450980392,2025-08-22,2025,8,2,02,02_Medium,2025-08,4,Friday,Dinner,Medium,3-6 km,train
ORD679,Little Caesars,"Denver, CO",2025-08-23 20:00:00,2025-08-23 20:45:00,45,XL,Cheese Burst,5,8.0,High,Cash,True,True,5.625,0.625,August,Offline,19.2,25.8,True,20,3,20,28.84422110552764,2025-08-23,2025,8,4,04,04_XL,2025-08,5,Saturday,Dinner,Very High,6-8 km,train
ORD682,Pizza Hut,"Detroit, MI",2025-08-26 19:15:00,2025-08-26 19:45:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,August,Online,9.6,20.4,False,4,1,19,29.94845360824742,2025-08-26,2025,8,2,02,02_Medium,2025-08,1,Tuesday,Dinner,Low,3-6 km,train
ORD684,Little Caesars,"Baltimore, MD",2025-08-28 18:45:00,2025-08-28 19:25:00,40,XL,Cheese Burst,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,August,Online,18.0,22.0,True,20,3,18,28.84422110552764,2025-08-28,2025,8,4,04,04_XL,2025-08,3,Thursday,Dinner,Very High,6-8 km,train
ORD687,Pizza Hut,"Oklahoma City, OK",2025-08-31 18:30:00,2025-08-31 19:00:00,30,Medium,Veg,2,4.0,Low,Wallet,True,True,7.5,0.5,August,Online,9.6,20.4,False,4,1,18,29.94845360824742,2025-08-31,2025,8,2,02,02_Medium,2025-08,6,Sunday,Dinner,Low,3-6 km,train
ORD688,Papa John's,"Las Vegas, NV",2025-09-01 19:45:00,2025-09-01 20:15:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,True,False,6.0,0.6,September,Online,12.0,18.0,False,6,2,19,28.18627450980392,2025-09-01,2025,9,2,02,02_Medium,2025-09,0,Monday,Dinner,Medium,3-6 km,train
ORD690,Marco's Pizza,"Milwaukee, WI",2025-09-03 18:15:00,2025-09-03 18:45:00,30,Medium,Thai Chicken,3,4.0,Medium,Card,True,False,7.5,0.75,September,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-09-03,2025,9,2,02,02_Medium,2025-09,2,Wednesday,Dinner,Medium,3-6 km,train
ORD692,Pizza Hut,"Tucson, AZ",2025-09-05 20:45:00,2025-09-05 21:15:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,September,Online,9.6,20.4,False,4,1,20,29.94845360824742,2025-09-05,2025,9,2,02,02_Medium,2025-09,4,Friday,Dinner,Low,3-6 km,train
ORD693,Papa John's,"Fresno, CA",2025-09-06 18:00:00,2025-09-06 18:30:00,30,Medium,Gluten-Free,3,5.0,Medium,UPI,True,True,6.0,0.6,September,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-09-06,2025,9,2,02,02_Medium,2025-09,5,Saturday,Dinner,Medium,3-6 km,train
ORD694,Little Caesars,"Sacramento, CA",2025-09-07 19:15:00,2025-09-07 19:55:00,40,XL,Cheese Burst,5,7.0,High,Card,True,True,5.714285714285714,0.7142857142857143,September,Online,16.8,23.2,True,20,3,19,28.84422110552764,2025-09-07,2025,9,4,04,04_XL,2025-09,6,Sunday,Dinner,Very High,6-8 km,train
ORD695,Marco's Pizza,"Kansas City, MO",2025-09-08 20:30:00,2025-09-08 21:00:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,September,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-09-08,2025,9,2,02,02_Medium,2025-09,0,Monday,Dinner,Medium,3-6 km,train
ORD697,Pizza Hut,"Atlanta, GA",2025-09-10 19:00:00,2025-09-10 19:30:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,September,Online,9.6,20.4,False,4,1,19,29.94845360824742,2025-09-10,2025,9,2,02,02_Medium,2025-09,2,Wednesday,Dinner,Low,3-6 km,train
ORD698,Papa John's,"Omaha, NE",2025-09-11 20:15:00,2025-09-11 20:45:00,30,Medium,Gluten-Free,3,5.0,Medium,UPI,True,False,6.0,0.6,September,Online,12.0,18.0,False,6,2,20,28.18627450980392,2025-09-11,2025,9,2,02,02_Medium,2025-09,3,Thursday,Dinner,Medium,3-6 km,train
ORD699,Little Caesars,"Louisville, KY",2025-09-12 19:30:00,2025-09-12 20:00:00,30,XL,Cheese Burst,5,6.0,High,Card,True,False,5.0,0.8333333333333334,September,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-09-12,2025,9,4,04,04_XL,2025-09,4,Friday,Dinner,Very High,3-6 km,train
ORD702,Pizza Hut,"Atlanta, GA",2025-09-15 19:15:00,2025-09-15 19:45:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,September,Online,9.6,20.4,False,4,1,19,29.94845360824742,2025-09-15,2025,9,2,02,02_Medium,2025-09,0,Monday,Dinner,Low,3-6 km,train
ORD705,Marco's Pizza,"Milwaukee, WI",2025-09-18 18:00:00,2025-09-18 18:30:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,September,Offline,10.8,19.2,False,6,2,18,30.28645833333333,2025-09-18,2025,9,2,02,02_Medium,2025-09,3,Thursday,Dinner,Medium,3-6 km,train
ORD706,Domino's,"Albuquerque, NM",2025-09-19 20:15:00,2025-09-19 20:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,September,Online,13.2,16.8,False,12,2,20,30.25943396226415,2025-09-19,2025,9,3,03,03_Large,2025-09,4,Friday,Dinner,High,3-6 km,train
ORD707,Pizza Hut,"Atlanta, GA",2025-09-20 19:30:00,2025-09-20 20:00:00,30,Medium,Veg,2,4.0,Low,Wallet,True,True,7.5,0.5,September,Online,9.6,20.4,False,4,1,19,29.94845360824742,2025-09-20,2025,9,2,02,02_Medium,2025-09,5,Saturday,Dinner,Low,3-6 km,train
ORD709,Little Caesars,"Louisville, KY",2025-09-22 19:00:00,2025-09-22 19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,September,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-09-22,2025,9,4,04,04_XL,2025-09,0,Monday,Dinner,Very High,3-6 km,train
ORD711,Domino's,"Albuquerque, NM",2025-09-24 19:30:00,2025-09-24 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,September,Online,13.2,16.8,False,12,2,19,30.25943396226415,2025-09-24,2025,9,3,03,03_Large,2025-09,2,Wednesday,Dinner,High,3-6 km,train
ORD712,Pizza Hut,"Atlanta, GA",2025-09-25 20:45:00,2025-09-25 21:15:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,September,Online,9.6,20.4,False,4,1,20,29.94845360824742,2025-09-25,2025,9,2,02,02_Medium,2025-09,3,Thursday,Dinner,Low,3-6 km,train
ORD713,Papa John's,"Omaha, NE",2025-09-26 18:00:00,2025-09-26 18:30:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,True,False,6.0,0.6,September,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-09-26,2025,9,2,02,02_Medium,2025-09,4,Friday,Dinner,Medium,3-6 km,train
ORD718,Papa John's,"Omaha, NE",2025-10-01 18:30:00,2025-10-01 19:00:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,True,False,6.0,0.6,October,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-10-01,2025,10,2,02,02_Medium,2025-10,2,Wednesday,Dinner,Medium,3-6 km,train
ORD719,Little Caesars,"Louisville, KY",2025-10-02 19:45:00,2025-10-02 20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,October,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-10-02,2025,10,4,04,04_XL,2025-10,3,Thursday,Dinner,Very High,3-6 km,train
ORD723,Papa John's,"Omaha, NE",2025-10-06 18:45:00,2025-10-06 19:15:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,True,False,6.0,0.6,October,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-10-06,2025,10,2,02,02_Medium,2025-10,0,Monday,Dinner,Medium,3-6 km,train
ORD724,Little Caesars,"Louisville, KY",2025-10-07 19:00:00,2025-10-07 19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,October,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-10-07,2025,10,4,04,04_XL,2025-10,1,Tuesday,Dinner,Very High,3-6 km,train
ORD725,Marco's Pizza,"Milwaukee, WI",2025-10-08 20:15:00,2025-10-08 20:45:00,30,Medium,Thai Chicken,3,4.5,Medium,UPI,True,False,6.666666666666667,0.6666666666666666,October,Online,10.8,19.2,False,6,2,20,30.28645833333333,2025-10-08,2025,10,2,02,02_Medium,2025-10,2,Wednesday,Dinner,Medium,3-6 km,train
ORD727,Little Caesars,"Louisville, KY",2025-10-10 19:45:00,2025-10-10 20:15:00,30,XL,Cheese Burst,5,6.0,High,Card,True,False,5.0,0.8333333333333334,October,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-10-10,2025,10,4,04,04_XL,2025-10,4,Friday,Dinner,Very High,3-6 km,train
ORD728,Marco's Pizza,"Milwaukee, WI",2025-10-11 18:00:00,2025-10-11 18:30:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,True,True,6.666666666666667,0.6666666666666666,October,Offline,10.8,19.2,False,6,2,18,30.28645833333333,2025-10-11,2025,10,2,02,02_Medium,2025-10,5,Saturday,Dinner,Medium,3-6 km,train
ORD729,Domino's,"Albuquerque, NM",2025-10-12 19:15:00,2025-10-12 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,True,5.454545454545454,0.7272727272727273,October,Online,13.2,16.8,False,12,2,19,30.25943396226415,2025-10-12,2025,10,3,03,03_Large,2025-10,6,Sunday,Dinner,High,3-6 km,train
ORD730,Pizza Hut,"Atlanta, GA",2025-10-13 20:30:00,2025-10-13 21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,October,Online,9.6,20.4,False,4,1,20,29.94845360824742,2025-10-13,2025,10,2,02,02_Medium,2025-10,0,Monday,Dinner,Low,3-6 km,train
ORD731,Papa John's,"Omaha, NE",2025-10-14 18:45:00,2025-10-14 19:15:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,True,False,6.0,0.6,October,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-10-14,2025,10,2,02,02_Medium,2025-10,1,Tuesday,Dinner,Medium,3-6 km,train
ORD733,Marco's Pizza,"Milwaukee, WI",2025-10-16 20:15:00,2025-10-16 20:45:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,October,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-10-16,2025,10,2,02,02_Medium,2025-10,3,Thursday,Dinner,Medium,3-6 km,train
ORD734,Domino's,"Albuquerque, NM",2025-10-17 19:30:00,2025-10-17 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,October,Online,13.2,16.8,False,12,2,19,30.25943396226415,2025-10-17,2025,10,3,03,03_Large,2025-10,4,Friday,Dinner,High,3-6 km,train
ORD735,Pizza Hut,"Atlanta, GA",2025-10-18 20:45:00,2025-10-18 21:15:00,30,Medium,Veg,2,4.0,Low,Wallet,True,True,7.5,0.5,October,Online,9.6,20.4,False,4,1,20,29.94845360824742,2025-10-18,2025,10,2,02,02_Medium,2025-10,5,Saturday,Dinner,Low,3-6 km,train
ORD737,Little Caesars,"Louisville, KY",2025-10-20 19:15:00,2025-10-20 19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,October,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-10-20,2025,10,4,04,04_XL,2025-10,0,Monday,Dinner,Very High,3-6 km,train
ORD738,Marco's Pizza,"Milwaukee, WI",2025-10-21 20:30:00,2025-10-21 21:00:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,October,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-10-21,2025,10,2,02,02_Medium,2025-10,1,Tuesday,Dinner,Medium,3-6 km,train
ORD739,Domino's,"Albuquerque, NM",2025-10-22 19:00:00,2025-10-22 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,October,Online,13.2,16.8,False,12,2,19,30.25943396226415,2025-10-22,2025,10,3,03,03_Large,2025-10,2,Wednesday,Dinner,High,3-6 km,train
ORD740,Pizza Hut,"Atlanta, GA",2025-10-23 20:15:00,2025-10-23 20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,October,Online,9.6,20.4,False,4,1,20,29.94845360824742,2025-10-23,2025,10,2,02,02_Medium,2025-10,3,Thursday,Dinner,Low,3-6 km,train
ORD741,Papa John's,"Omaha, NE",2025-10-24 18:30:00,2025-10-24 19:00:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,True,False,6.0,0.6,October,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-10-24,2025,10,2,02,02_Medium,2025-10,4,Friday,Dinner,Medium,3-6 km,train
ORD742,Little Caesars,"Louisville, KY",2025-10-25 19:45:00,2025-10-25 20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,True,5.0,0.8333333333333334,October,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-10-25,2025,10,4,04,04_XL,2025-10,5,Saturday,Dinner,Very High,3-6 km,train
ORD743,Marco's Pizza,"Milwaukee, WI",2025-10-26 18:00:00,2025-10-26 18:30:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,True,True,6.666666666666667,0.6666666666666666,October,Offline,10.8,19.2,False,6,2,18,30.28645833333333,2025-10-26,2025,10,2,02,02_Medium,2025-10,6,Sunday,Dinner,Medium,3-6 km,train
ORD744,Domino's,"Albuquerque, NM",2025-10-27 19:15:00,2025-10-27 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,October,Online,13.2,16.8,False,12,2,19,30.25943396226415,2025-10-27,2025,10,3,03,03_Large,2025-10,0,Monday,Dinner,High,3-6 km,train
ORD745,Pizza Hut,"Atlanta, GA",2025-10-28 20:30:00,2025-10-28 21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,True,False,7.5,0.5,October,Online,9.6,20.4,False,4,1,20,29.94845360824742,2025-10-28,2025,10,2,02,02_Medium,2025-10,1,Tuesday,Dinner,Low,3-6 km,train
ORD747,Little Caesars,"Louisville, KY",2025-10-30 19:00:00,2025-10-30 19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,October,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-10-30,2025,10,4,04,04_XL,2025-10,3,Thursday,Dinner,Very High,3-6 km,train
ORD749,Domino's,"Albuquerque, NM",2025-11-01 19:30:00,2025-11-01 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,True,5.454545454545454,0.7272727272727273,November,Online,13.2,16.8,False,12,2,19,30.25943396226415,2025-11-01,2025,11,3,03,03_Large,2025-11,5,Saturday,Dinner,High,3-6 km,train
ORD750,Pizza Hut,"Atlanta, GA",2025-11-02 20:45:00,2025-11-02 21:15:00,30,Medium,Veg,2,4.0,Low,Wallet,True,True,7.5,0.5,November,Online,9.6,20.4,False,4,1,20,29.94845360824742,2025-11-02,2025,11,2,02,02_Medium,2025-11,6,Sunday,Dinner,Low,3-6 km,train
ORD751,Papa John's,"Omaha, NE",2025-11-03 18:00:00,2025-11-03 18:30:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,True,False,6.0,0.6,November,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-11-03,2025,11,2,02,02_Medium,2025-11,0,Monday,Dinner,Medium,3-6 km,train
ORD753,Marco's Pizza,"Milwaukee, WI",2025-11-05 20:30:00,2025-11-05 21:00:00,30,Medium,Thai Chicken,3,4.5,Medium,UPI,True,False,6.666666666666667,0.6666666666666666,November,Online,10.8,19.2,False,6,2,20,30.28645833333333,2025-11-05,2025,11,2,02,02_Medium,2025-11,2,Wednesday,Dinner,Medium,3-6 km,train
ORD754,Papa John's,"Omaha, NE",2025-11-06 18:45:00,2025-11-06 19:15:00,30,Medium,BBQ Chicken,3,5.0,Medium,UPI,True,False,6.0,0.6,November,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-11-06,2025,11,2,02,02_Medium,2025-11,3,Thursday,Dinner,Medium,3-6 km,train
ORD755,Little Caesars,"Louisville, KY",2025-11-07 19:00:00,2025-11-07 19:30:00,30,XL,Cheese Burst,5,6.0,High,Card,True,False,5.0,0.8333333333333334,November,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-11-07,2025,11,4,04,04_XL,2025-11,4,Friday,Dinner,Very High,3-6 km,train
ORD756,Marco's Pizza,"Milwaukee, WI",2025-11-08 20:15:00,2025-11-08 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,True,6.666666666666667,0.6666666666666666,November,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-11-08,2025,11,2,02,02_Medium,2025-11,5,Saturday,Dinner,Medium,3-6 km,train
ORD757,Domino's,"Albuquerque, NM",2025-11-09 19:30:00,2025-11-09 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,True,5.454545454545454,0.7272727272727273,November,Online,13.2,16.8,False,12,2,19,30.25943396226415,2025-11-09,2025,11,3,03,03_Large,2025-11,6,Sunday,Dinner,High,3-6 km,train
ORD759,Papa John's,"Omaha, NE",2025-11-11 18:00:00,2025-11-11 18:30:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,November,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-11-11,2025,11,2,02,02_Medium,2025-11,1,Tuesday,Dinner,Medium,3-6 km,train
ORD760,Little Caesars,"Louisville, KY",2025-11-12 19:15:00,2025-11-12 19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,November,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-11-12,2025,11,4,04,04_XL,2025-11,2,Wednesday,Dinner,Very High,3-6 km,train
ORD761,Marco's Pizza,"Milwaukee, WI",2025-11-13 20:30:00,2025-11-13 21:00:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,November,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-11-13,2025,11,2,02,02_Medium,2025-11,3,Thursday,Dinner,Medium,3-6 km,train
ORD763,Pizza Hut,"Atlanta, GA",2025-11-15 20:15:00,2025-11-15 20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,True,True,7.5,0.5,November,Online,9.6,20.4,False,4,1,20,29.94845360824742,2025-11-15,2025,11,2,02,02_Medium,2025-11,5,Saturday,Dinner,Low,3-6 km,train
ORD764,Papa John's,"Omaha, NE",2025-11-16 18:30:00,2025-11-16 19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,True,6.0,0.6,November,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-11-16,2025,11,2,02,02_Medium,2025-11,6,Sunday,Dinner,Medium,3-6 km,train
ORD766,Marco's Pizza,"Milwaukee, WI",2025-11-18 20:00:00,2025-11-18 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,November,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-11-18,2025,11,2,02,02_Medium,2025-11,1,Tuesday,Dinner,Medium,3-6 km,train
ORD769,Papa John's,"Omaha, NE",2025-11-21 18:45:00,2025-11-21 19:15:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,November,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-11-21,2025,11,2,02,02_Medium,2025-11,4,Friday,Dinner,Medium,3-6 km,train
ORD770,Little Caesars,"Louisville, KY",2025-11-22 19:00:00,2025-11-22 19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,True,5.0,0.8333333333333334,November,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-11-22,2025,11,4,04,04_XL,2025-11,5,Saturday,Dinner,Very High,3-6 km,train
ORD779,Papa John's,"Omaha, NE",2025-12-01 18:30:00,2025-12-01 19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-12-01,2025,12,2,02,02_Medium,2025-12,0,Monday,Dinner,Medium,3-6 km,train
ORD780,Little Caesars,"Louisville, KY",2025-12-02 19:45:00,2025-12-02 20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-12-02,2025,12,4,04,04_XL,2025-12,1,Tuesday,Dinner,Very High,3-6 km,train
ORD781,Marco's Pizza,"Milwaukee, WI",2025-12-03 20:00:00,2025-12-03 20:30:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-12-03,2025,12,2,02,02_Medium,2025-12,2,Wednesday,Dinner,Medium,3-6 km,train
ORD787,Papa John's,"Omaha, NE",2025-12-09 18:30:00,2025-12-09 19:00:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-12-09,2025,12,2,02,02_Medium,2025-12,1,Tuesday,Dinner,Medium,3-6 km,train
ORD788,Little Caesars,"Louisville, KY",2025-12-10 19:45:00,2025-12-10 20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-12-10,2025,12,4,04,04_XL,2025-12,2,Wednesday,Dinner,Very High,3-6 km,train
ORD790,Domino's,"Albuquerque, NM",2025-12-12 19:15:00,2025-12-12 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,True,False,5.454545454545454,0.7272727272727273,December,Online,13.2,16.8,False,12,2,19,30.25943396226415,2025-12-12,2025,12,3,03,03_Large,2025-12,4,Friday,Dinner,High,3-6 km,train
ORD792,Papa John's,"Omaha, NE",2025-12-14 18:45:00,2025-12-14 19:15:00,30,Medium,BBQ Chicken,3,5.0,Medium,Card,True,True,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,2025-12-14,2025,12,2,02,02_Medium,2025-12,6,Sunday,Dinner,Medium,3-6 km,train
ORD793,Little Caesars,"Louisville, KY",2025-12-15 19:00:00,2025-12-15 19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,2025-12-15,2025,12,4,04,04_XL,2025-12,0,Monday,Dinner,Very High,3-6 km,train
ORD794,Marco's Pizza,"Milwaukee, WI",2025-12-16 20:15:00,2025-12-16 20:45:00,30,Medium,Margarita,3,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,2025-12-16,2025,12,2,02,02_Medium,2025-12,1,Tuesday,Dinner,Medium,3-6 km,train
